編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLQJJIIGFBA47DA,7,38.11,本共有部分之項目有汽車昇降機（二）、備移位、排風機、汽機車昇降機（一）、停車空間及防空避難室兼設停車空間等６項,鋼筋混凝土造,106年3月14日,十三層,,持分移轉
RPUNMLSJJIIGFFA18DA,33,.10,共有部分,鋼筋混凝土造,79年8月4日,十五層,,持分移轉
RPUNMLSJJIIGFFA18DA,33,32.46,停車空間,鋼筋混凝土造,79年8月4日,十五層,地下二層,持分移轉
RPTNMLKKJIIGFAA86DA,1,64.52,多戶住宅,鋼骨鋼筋混凝土造,112年4月20日,二十二層,四層 陽臺,全筆移轉
RPTNMLKKJIIGFAA86DA,1,30.35,共有部分，本共有部分之項目有地面層挑空公共開放空間、無障礙廁所、甲２排煙室、進風管道、排煙管道、樓梯間、甲１無障礙昇降機、甲２緊急用昇降機、甲門廳、甲１特別安全梯（無障礙樓梯）、甲１排煙室兼梯廳、甲２特別安全梯（無障礙樓梯）、甲３安全梯（無障礙樓梯）、乙門廳、乙１特別安全梯（無障礙樓梯）、乙２排煙室、乙１無障礙昇降機、乙２緊急用昇降機、乙２特別安全梯（無障礙樓梯）、陽臺、管委會使用空間、機械室（甲消防泵浦室）、甲梯間、甲４安全梯、甲不鏽鋼消防水箱、甲機械室、甲水錶室、乙梯間、甲１排煙室、乙１排煙室、機械室（乙消防泵浦室）、乙４安全梯、乙水錶室、乙機械室、乙不鏽鋼消防水箱、甲水箱、乙水箱、乙３安全梯、防災中心、乙梯廳、甲梯廳、地下一層全部、地下二層全部、地下三層全部、地下四層全部等４５項。,鋼骨鋼筋混凝土造,112年4月20日,二十二層,,持分移轉
RPSNMLKKJIIGFAA76DA,1,79.55,多戶住宅,鋼骨鋼筋混凝土造,112年4月20日,二十二層,六層 陽臺,全筆移轉
RPSNMLKKJIIGFAA76DA,1,37.42,共有部分，本共有部分之項目有地面層挑空公共開放空間、無障礙廁所、甲２排煙室、進風管道、排煙管道、樓梯間、甲１無障礙昇降機、甲２緊急用昇降機、甲門廳、甲１特別安全梯（無障礙樓梯）、甲１排煙室兼梯廳、甲２特別安全梯（無障礙樓梯）、甲３安全梯（無障礙樓梯）、乙門廳、乙１特別安全梯（無障礙樓梯）、乙２排煙室、乙１無障礙昇降機、乙２緊急用昇降機、乙２特別安全梯（無障礙樓梯）、陽臺、管委會使用空間、機械室（甲消防泵浦室）、甲梯間、甲４安全梯、甲不鏽鋼消防水箱、甲機械室、甲水錶室、乙梯間、甲１排煙室、乙１排煙室、機械室（乙消防泵浦室）、乙４安全梯、乙水錶室、乙機械室、乙不鏽鋼消防水箱、甲水箱、乙水箱、乙３安全梯、防災中心、乙梯廳、甲梯廳、地下一層全部、地下二層全部、地下三層全部、地下四層全部等４５項。,鋼骨鋼筋混凝土造,112年4月20日,二十二層,,持分移轉
RPTNMLKKJIIGFCA07DA,25,58.19,停車空間,鋼筋混凝土造,87年10月29日,十層,地下一層,持分移轉
RPTNMLKKJIIGFCA07DA,25,4.21,共有部分,鋼筋混凝土造,87年10月29日,十層,,持分移轉
