編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLLKQHIGFAA37CC,49,85.45,住家用,鋼筋混凝土造,63年2月19日,四層,,
RPRNMLLKQHIGFAA47CC,,37.54,商業用,鋼筋混凝土造,,十一層,,
RPRNMLLKQHIGFAA47CC,,5.06,共有部分,鋼筋混凝土造,,十一層,,
RPPNMLLKQHIGFAA27CC,,37.54,商業用,鋼筋混凝土造,,十一層,,
RPPNMLLKQHIGFAA27CC,,5.06,共有部分,鋼筋混凝土造,,十一層,,
RPTNMLLKQHIGFAA67CC,43,38.75,店鋪、集合住宅,鋼筋混凝土造,69年10月29日,七層,,
RPSNMLLKQHIGFAA57CC,,35.83,商業用,鋼筋混凝土造,,十一層,,
RPUNMLLKQHIGFAA77CC,18,23.48,自由職業事務所,鋼筋混凝土造,94年6月7日,十一層,,
RPSNMLLKQHIGFAA57CC,,4.83,共有部分,鋼筋混凝土造,,十一層,,
RPUNMLLKQHIGFAA77CC,18,6.99,共有部分,鋼筋混凝土造,94年6月7日,十一層,,
RPUNMLLKQHIGFAA77CC,18,4.47,共有部分,鋼筋混凝土造,94年6月7日,十一層,,
RPRNMLLKQHIGFBA57CC,50,25.16,商業用,鋼筋混凝土造,62年6月4日,十層,,
RPUNMLLKQHIGFBA87CC,,32.87,,加強磚造,,七層,,
RPPOMLLKQHIGFBA47CC,56,26.24,,鋼筋混凝土造,56年4月7日,四層,,
RPOOMLLKQHIGFBA37CC,47,83.74,住家用,鋼筋混凝土造,65年7月6日,四層,,
RPXNMLLKQHIGFBA18CC,48,60.04,住家用,鋼筋混凝土造,64年3月19日,四層,,
RPWNMLLKQHIGFBA08CC,4,57.50,住家用,鋼筋混凝土造,108年10月8日,二十四層,,
RPVNMLLKQHIGFBA97CC,,51.76,,加強磚造,,四層,,
RPTNMLLKQHIGFBA77CC,50,26.26,住家用,鋼筋混凝土造,62年3月3日,十層,,
RPVNMLLKQHIGFBA97CC,,66.63,,加強磚造,,四層,,
RPWNMLLKQHIGFBA08CC,4,28.28,本共有部分之項目有梯廳、供行動不便者使用昇降機、緊急昇降機、排煙室、特安梯（一）、特安梯（二）、特安梯（三）、安全梯（一）、戶外安全梯（一）、進風管道、管道間、汽機車坡道、雨遮、陽台、水錶區、水箱、機械室、消防泵浦室、消防水箱、台電配電場所、受電箱、電錶區、防災中心、防空避難室兼停車空間、地下室進風管道、地下室排風管道、發電機室進風管道、發電機室排風管道、停車空間、消防中繼水箱、消防中繼機房、電信室、汽車坡道、發電機室、蓄水池（一）、蓄水池（二）、蓄水池（三）、水表室等３８項,鋼筋混凝土造,108年10月8日,二十四層,,
RPVNMLLKQHIGFBA97CC,,72.52,,加強磚造,,四層,,
RPVNMLLKQHIGFBA97CC,,72.52,,加強磚造,,四層,,
RPVNMLLKQHIGFBA97CC,,14.87,,加強磚造,,四層,,
RPPNMLLKQHIGFBA37CC,14,17.43,共有部分,鋼骨造,98年7月24日,十八層,,
RPPNMLLKQHIGFBA37CC,14,58.49,住家用,鋼骨造,98年7月24日,十八層,,
RPRNMLLKQHIGFBA57CC,50,14.85,共有部分,鋼筋混凝土造,62年6月4日,十層,,
RPPNMLLKQHIGFBA37CC,14,.13,共有部分,鋼骨造,98年7月24日,十八層,,
RPPNMLLKQHIGFBA37CC,14,8.57,共有部分,鋼骨造,98年7月24日,十八層,,
RPRNMLLKQHIGFBA57CC,50,1.28,共有部分,鋼筋混凝土造,62年6月4日,十層,,
RPQNMLLKQHIGFBA47CC,14,78.12,住家用,鋼筋混凝土造,98年12月16日,十四層,,
RPQNMLLKQHIGFBA47CC,14,38.50,本共有部分之項目有，機車停車區、機車升降機、梯廳、排煙室、門廳、管理維護使用空間、樓梯、行動不便電梯、緊急昇降電梯、騎樓、陽台、雨遮、管道間、管理員室、機電設備、機械室、水箱、消防水箱、發電機室、台電配電室、受電箱、電信室、停車場排氣管道、防空避難室兼停車空間、蓄水池、消防泵浦室，等２６項,鋼筋混凝土造,98年12月16日,十四層,,
RPQOMLLKQHIGFBA57CC,,20.04,,加強磚造,,四層,,
RPROMLLKQHIGFBA67CC,16,26.42,共有部分,鋼筋混凝土造,96年5月11日,十四層,,
RPVOMLLKQHIGFBA08CC,14,32.52,住家用,鋼骨造,98年7月24日,十八層,,
RPVOMLLKQHIGFBA08CC,14,9.72,共有部分,鋼骨造,98年7月24日,十八層,,
RPVOMLLKQHIGFBA08CC,14,.07,共有部分,鋼骨造,98年7月24日,十八層,,
RPVOMLLKQHIGFBA08CC,14,4.90,共有部分,鋼骨造,98年7月24日,十八層,,
RPTOMLLKQHIGFBA87CC,17,52.13,住家用,鋼筋混凝土造,95年11月15日,十五層,,
RPTOMLLKQHIGFBA87CC,17,27.73,共有部分,鋼筋混凝土造,95年11月15日,十五層,,
RPSOMLLKQHIGFBA77CC,27,31.04,住家用,鋼筋混凝土造,85年7月18日,四層,,
RPSOMLLKQHIGFBA77CC,27,8.97,共有部分,鋼筋混凝土造,85年7月18日,四層,,
RPWOMLLKQHIGFBA18CC,8,58.84,住家用,鋼筋混凝土造,104年10月16日,十五層,,
