編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLNKJIIGFAW56DA,11,91.81,集合住宅,鋼筋混凝土造,101年9月18日,三層,二層 陽台,全筆移轉
RPRNMLNKJIIGFAW56DA,11,5.08,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,101年9月18日,三層,,持分移轉
RPPNMLMLJIIGFAW09EA,25,79.98,停車空間、店鋪。,鋼筋混凝土造,87年10月12日,五層,一層 平台 騎樓,全筆移轉
RPPNMLMLJIIGFAW09EA,25,14.17,公共設施。,鋼筋混凝土造,87年10月12日,五層,,持分移轉
RPPNMLNKJIIGFAW09EA,4,40.42,旅館,鋼筋混凝土造,109年4月8日,十層,五層 陽台 雨遮,全筆移轉
RPPNMLOKJIIGFAW56EA,55,122.27,商業用,鋼筋，水泥，瓦,57年10月15日,二層,一層 二層 三層 陽台 雨遮,全筆移轉
RPPNMLNKJIIGFAW09EA,4,20.66,店舖、集合住宅、本建物共有部分之項目有車道、排風機房、緊急昇降機、客梯兼無障礙電梯、廢水池、消防幫浦室、蓄水池、甲梯、進風機房、防空避難室兼停車空間、電信機房、乙梯、梯廳、汙物處理室、台電受電室、設備空間、機械室、停車空間、迴轉空間、發電機室、排煙室、消防設備空間、雨遮、陽台、管委會空間等共計２５項。,鋼筋混凝土造,109年4月8日,十層,,持分移轉
RPUNMLNLJIIGFAW96DA,,98.09,集合住宅,鋼筋混凝土造,112年6月30日,五層,五層 陽台,全筆移轉
RPUNMLNLJIIGFAW96DA,,14.54,集合住宅：本共有部分項目有梯廳、樓梯間、水箱及機械室等４項。,鋼筋混凝土造,112年6月30日,五層,,持分移轉
RPVNMLNLJIIGFAW07DA,,98.09,集合住宅,鋼筋混凝土造,112年6月30日,五層,三層 陽台,全筆移轉
RPVNMLNLJIIGFAW07DA,,14.54,集合住宅：本共有部分項目有梯廳、樓梯間、水箱及機械室等４項。,鋼筋混凝土造,112年6月30日,五層,,持分移轉
RPUNMLMLJIIGFAW86DA,11,40.78,店舖、辦公室,鋼筋混凝土造,102年2月23日,五層,一層 雨遮 見其他登記事項,持分移轉
RPUNMLMLJIIGFAW86DA,11,9.60,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,,持分移轉
RPRNMLRLJIIGFAW07DA,6,179.65,集合住宅,鋼筋混凝土造,107年5月14日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLRLJIIGFAW07DA,6,74.27,共有部分：本共有部分之項目計有台電配電場所、配電場所、電表箱空間、電信機房、消防幫浦室、緊急發電機室、水箱、停車空間、污水池、管理室、車道、公共廁所等１２項。,鋼筋混凝土造,107年5月14日,三層,,持分移轉
RPQNMLQKJIIGFAW76DA,7,79.51,集合住宅,鋼筋混凝土造,105年11月16日,三層,三層 陽台,全筆移轉
RPQNMLQKJIIGFAW76DA,7,6.19,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,105年11月16日,三層,,持分移轉
RPPNMLLJKIIGFAW78DA,6,185.26,住家用,鋼筋混凝土造,107年3月27日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLOJKIIGFAW09DA,,62.41,集合住宅,鋼筋混凝土造,112年7月24日,三層,三層 陽台,全筆移轉
RPPNMLOJKIIGFAW09DA,,10.28,集合住宅：本共有部分項目有梯間１項。,鋼筋混凝土造,112年7月24日,三層,,持分移轉
RPPNMLOJKIIGFAW56EA,46,178.80,住商用,鋼筋混凝土造,66年6月15日,三層,一層 二層 三層,全筆移轉
RPQNMLKMJIIGFAW98DA,,98.09,集合住宅,鋼筋混凝土造,112年6月30日,五層,二層 陽台,全筆移轉
RPQNMLKMJIIGFAW98DA,,14.54,集合住宅：本共有部分項目有梯廳、樓梯間、水箱及機械室等４項。,鋼筋混凝土造,112年6月30日,五層,,持分移轉
RPRNMLQJKIIGFAW86DA,9,48.41,集合住宅,鋼筋混凝土造,104年4月29日,三層,二層 陽台 雨遮,全筆移轉
RPRNMLQJKIIGFAW86DA,9,15.89,共有部分：本共有部分之項目計有機房空間、樓梯間、電梯、雨遮、走廊等五項。,鋼筋混凝土造,104年4月29日,三層,,持分移轉
RPOOMLTJJIIGFAW86DA,2,138.05,集合住宅,鋼筋混凝土造,110年11月10日,九層,八層 九層 陽台,全筆移轉
