編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLLKQHIGFAB67CC,29,19.23,住家用,鋼筋混凝土造,84年1月13日,十九層,,
RPSNMLLKQHIGFAB67CC,29,3.22,共用部份,鋼筋混凝土造,84年1月13日,十九層,,
RPOOMLLKQHIGFAB37CC,42,69.48,集合住宅,鋼筋混凝土造,70年7月21日,五層,,
RPPNMLLKQHIGFAB37CC,45,68.50,住家用,加強磚造,67年5月6日,二層,,
RPTNMLLKQHIGFAB77CC,29,19.09,住家用,鋼筋混凝土造,84年1月13日,十九層,,
RPTNMLLKQHIGFAB77CC,29,3.14,共用部份,鋼筋混凝土造,84年1月13日,十九層,,
RPTNMLLKQHIGFAB77CC,29,6.87,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,,
RPUNMLLKQHIGFAB87CC,42,17.70,住家用,鋼筋混凝土造,70年8月15日,十三層,,
RPQNMLLKQHIGFAB47CC,1,53.47,集合住宅,鋼筋混凝土造,111年4月18日,十一層,,
RPWNMLLKQHIGFAB08CC,41,103.72,住家用,鋼筋混凝土造,71年2月26日,七層,,
RPQNMLLKQHIGFAB47CC,1,22.14,集合住宅,鋼筋混凝土造,111年4月18日,十一層,,
RPXNMLLKQHIGFAB18CC,51,36.63,住家用,見其他登記事項,61年10月18日,三層,,
RPUNMLLKQHIGFAB87CC,42,6.63,梯間．避難室．餐廳,鋼筋混凝土造,70年8月15日,十三層,,
RPRNMLLKQHIGFAB57CC,30,23.51,住家用,鋼筋混凝土造,82年11月24日,八層,,
RPQNMLLKQHIGFAB47CC,1,48.86,本共有部分係依使用執照之建築概要表記載項目有：消防機房、停車空間、車道、戊梯、排煙室、一般昇降機（行動不便電梯）、緊急昇降機、水箱、電信室、緊急發電室、台電配電室、電表區、防空避難室等１３項,鋼筋混凝土造,111年4月18日,十一層,,
RPRNMLLKQHIGFAB57CC,30,9.82,梯間，走道，機械室，水箱，防空避難室，停車空間,鋼筋混凝土造,82年11月24日,八層,,
RPSNMLLKQHIGFAB67CC,29,8.36,共用部份,鋼筋混凝土造,84年1月13日,十九層,,
RPVNMLLKQHIGFAB97CC,16,98.88,集合住宅,鋼筋混凝土造,96年9月21日,九層,,
RPVNMLLKQHIGFAB97CC,16,16.43,共用,鋼筋混凝土造,96年9月21日,九層,,
RPVNMLLKQHIGFAB97CC,16,42.82,共用,鋼筋混凝土造,96年9月21日,九層,,
RPPOMLLKQHIGFAB47CC,35,74.70,住家用,鋼筋混凝土造,77年8月9日,五層,,
RPPOMLLKQHIGFAB47CC,35,16.33,共用部份,鋼筋混凝土造,77年8月9日,五層,,
RPSNMLLKQHIGFBB77CC,29,23.18,住家用,鋼筋混凝土造,83年9月7日,八層,,
RPSNMLLKQHIGFBB77CC,29,18.80,共有部份,鋼筋混凝土造,83年9月7日,八層,,
RPWNMLLKQHIGFBB18CC,28,23.84,住家用,鋼筋混凝土造,84年11月24日,二十四層,,
RPWNMLLKQHIGFBB18CC,28,17.16,防空避難室，停車空間，門廳，樓梯間，機械室，水箱,鋼筋混凝土造,84年11月24日,二十四層,,
RPQNMLLKQHIGFBB57CC,48,54.45,住家用,鋼筋混凝土加強磚造,64年1月30日,三層,,
