編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLLKQHIGFBE77CC,26,740.01,商業用,鋼筋混凝土造,86年8月4日,四層,,
RPQNMLLKQHIGFBE87CC,6,75.94,集合住宅,鋼筋混凝土造,106年11月10日,十五層,,
RPQNMLLKQHIGFBE87CC,6,48.52,共有部分,鋼筋混凝土造,106年11月10日,十五層,,
RPRNMLLKQHIGFBE97CC,34,7.87,,鋼筋混凝土造,78年11月9日,十二層,,
RPUNMLLKQHIGFAE18CC,24,70.57,住家用,鋼筋混凝土造,88年9月30日,十四層,,
RPQNMLLKQHIGFAE77CC,17,101.82,住家用,鋼筋混凝土造,95年12月5日,十九層,,
RPUNMLLKQHIGFAE18CC,24,21.97,共有部份,鋼筋混凝土造,88年9月30日,十四層,,
RPQNMLLKQHIGFAE77CC,17,63.31,防空避難室兼停車空間、頂蓋型沿街步道式開放空間、門廳、雨遮、屋頂突出物、頂蓋型廣場式開放空間、陽台、管理員室、門廊、中繼水箱、管理委員會使用空間,鋼筋混凝土造,95年12月5日,十九層,,
RPWNMLLKQHIGFAE38CC,16,89.52,住家用,鋼筋混凝土造,96年2月8日,十五層,,
RPWNMLLKQHIGFAE38CC,16,33.82,防空避難室、停車空間、樓梯間、電梯機械室、水箱、排煙室,鋼筋混凝土造,96年2月8日,十五層,,
RPTNMLLKQHIGFAE08CC,27,26.38,住家用,鋼筋混凝土造,85年3月13日,十二層,,
RPRNMLLKQHIGFAE87CC,17,62.48,住家用,鋼筋混凝土造,96年1月31日,十五層,,
RPSNMLLKQHIGFAE97CC,17,66.47,住家用,鋼筋混凝土造,95年8月9日,十五層,,
RPTNMLLKQHIGFAE08CC,27,13.86,見使用執照,鋼筋混凝土造,85年3月13日,十二層,,
RPSNMLLKQHIGFAE97CC,17,30.02,共有部份,鋼筋混凝土造,95年8月9日,十五層,,
RPRNMLLKQHIGFAE87CC,17,29.42,防空避難室、停車空間、樓梯間、社區服務中心、機械室、水箱、騎樓、門廳、門廊、車道、儲藏室,鋼筋混凝土造,96年1月31日,十五層,,
RPVNMLLKQHIGFAE28CC,2,43.75,集合住宅,鋼筋混凝土,110年7月2日,二十六層,,
RPVNMLLKQHIGFAE28CC,2,24.57,本共有部分之項目有防空避難室兼停車空間、出入口緩衝空間、梯廳、管理委員會使用空間、車道、樓，電梯間、通用化設計（交誼廳）、管理委員會使用空間（中繼室）、樓梯間、機械室、水箱等１１項。,鋼筋混凝土,110年7月2日,二十六層,,
RPPNMLLKQHIGFAE67CC,17,122.33,住家用,鋼筋混凝土造,95年12月5日,十九層,,
RPPNMLLKQHIGFAE67CC,17,55.81,防空避難室兼停車空間、頂蓋型沿街步道式開放空間、門廳、雨遮、屋頂突出物、頂蓋型廣場式開放空間、陽台、管理員室、門廊、中繼水箱、管理委員會使用空間,鋼筋混凝土造,95年12月5日,十九層,,
RPQNMLLKQHIGFCE97CC,42,69.27,,鋼筋混凝土造,70年7月11日,五層,,
RPPNMLLKQHIGFCE87CC,45,53.30,,鋼筋混凝土造,67年12月19日,四層,,
RPRNMLLKQHIGFCE08CC,9,59.54,住家用,鋼筋混凝土造,103年11月4日,十八層,,
RPRNMLLKQHIGFCE08CC,9,26.42,本共有部分之項目有防空避難室兼停車空間、停車空間、騎樓、門廳、門廊、走廊、防災中心、車道、專用出入口緩衝空間、管委會使用空間、排煙室、特別安全梯＋緊急昇降機道、梯廳、樓梯間、水箱及機械室等１６項。,鋼筋混凝土造,103年11月4日,十八層,,
RPXNMLLKQHIGFCE68CC,46,177.26,,鋼筋混凝土造,66年4月23日,四層,,
RPTNMLLKQHIGFCE28CC,5,31.99,店舖、住宅,鋼筋混凝土,108年1月21日,四層,,
RPUNMLLKQHIGFCE38CC,44,73.07,,鋼筋混凝土造,68年9月20日,五層,,
RPSNMLLKQHIGFCE18CC,25,30.29,共有部份,鋼筋混凝土造,87年11月17日,二十六層,,
RPVNMLLKQHIGFCE48CC,4,14.71,集合住宅,鋼筋混凝土,108年10月2日,十五層,,
RPSNMLLKQHIGFCE18CC,25,90.04,住家用,鋼筋混凝土造,87年11月17日,二十六層,,
RPVNMLLKQHIGFCE48CC,4,13.83,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、停車空間、車道、門廊、樓梯間、機械室、水箱等８項。,鋼筋混凝土,108年10月2日,十五層,,
RPWNMLLKQHIGFCE58CC,46,93.48,,鋼筋混凝土造,66年4月23日,四層,,
RPSNMLLKQHIGFDE28CC,41,31.26,,鋼筋混凝土造,71年12月1日,十二層,,
RPSNMLLKQHIGFDE28CC,41,7.62,,鋼筋混凝土造,71年12月1日,十二層,,
RPTNMLLKQHIGFDE38CC,42,85.08,,鋼筋混凝土造,70年6月19日,五層,,
RPWNMLLKQHIGFDE68CC,9,56.53,住家用,鋼筋混凝土造,103年8月31日,十五層,,
RPWNMLLKQHIGFDE68CC,9,53.94,共有部份,鋼筋混凝土造,103年8月31日,十五層,,
RPVNMLLKQHIGFDE58CC,28,52.52,住家用,鋼筋混凝土造,84年4月19日,十九層,,
RPVNMLLKQHIGFDE58CC,28,3.88,見使用執照,鋼筋混凝土造,84年4月19日,十九層,,
RPPNMLLKQHIGFDE97CC,34,37.81,,鋼筋混凝土造,78年10月19日,七層,,
RPRNMLLKQHIGFDE18CC,30,267.45,見使用執照,見使用執照,82年11月30日,二層,,
RPXNMLLKQHIGFDE78CC,1,48.51,集合住宅,鋼筋混凝土,111年3月4日,十四層,,
RPQNMLLKQHIGFDE08CC,30,86.95,住家用,鋼筋混凝土造,82年12月11日,六層,,
RPQNMLLKQHIGFDE08CC,30,35.64,見使用執照,鋼筋混凝土造,82年12月11日,六層,,
RPXNMLLKQHIGFDE78CC,1,27.90,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、車道、樓梯間、陽台、交誼廳、大樓：樓梯間、機房及水箱等項。,鋼筋混凝土,111年3月4日,十四層,,
RPUNMLLKQHIGFDE48CC,28,46.15,住家用,鋼筋混凝土造,84年4月19日,十九層,,
RPUNMLLKQHIGFDE48CC,28,3.88,見使用執照,鋼筋混凝土造,84年4月19日,十九層,,
RPRNMLLKQHIGFEE28CC,3,56.33,集合住宅,鋼筋混凝土,109年11月6日,十八層,,
RPWNMLLKQHIGFEE78CC,1,70.08,集合住宅,鋼筋混凝土,111年5月10日,十五層,,
RPXNMLLKQHIGFEE88CC,8,56.16,集合住宅,鋼筋混凝土,104年11月12日,十五層,,
RPQNMLLKQHIGFEE18CC,17,143.97,住家用,鋼筋混凝土造,95年11月28日,十五層,,
RPWNMLLKQHIGFEE78CC,1,35.78,本共有部分之項目有：停車空間、防空避難室兼停車空間、梯廳、管委會使用空間、特安梯、排煙室、管道、緊急升降機、信箱間、宅配室、昇降機、大廳、梯間、門廳、樓電梯間、機房、電梯機房、水箱等共１８項。,鋼筋混凝土,111年5月10日,十五層,,
RPXNMLLKQHIGFEE88CC,8,29.58,本共有部分之項目有停車空間、防空避難室兼停車空間、門廊、車道、騎樓、樓梯間、管理委員會使用空間、梯廳、昇降機間、水箱、機械室等１１項。,鋼筋混凝土,104年11月12日,十五層,,
RPRNMLLKQHIGFEE28CC,3,46.53,本共有部分之項目有防空避難室兼停車空間、停車空間、管理委員會使用空間、梯廳兼門廳、門廊計入、防災中心、投影計入、梯間、機械室、水箱等共１０項。,鋼筋混凝土,109年11月6日,十八層,,
RPQNMLLKQHIGFEE18CC,17,58.69,防空避難室、停車空間、電樓梯間、管理委員會空間、屋頂突出物、頂蓋型沿街開放空間、車道,鋼筋混凝土造,95年11月28日,十五層,,
