編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTOMLMJQHIGFDE38DA,42,7.75,,土造,70年12月21日,十二層,,持分移轉
RPTOMLMJQHIGFDE38DA,42,48.25,,鋼筋混凝土造,70年12月21日,十二層,十層 陽台,全筆移轉
RPQNMLMJQHIGFAE67DA,27,29.07,住家用,鋼筋混凝土造,85年5月6日,十二層,七層 陽台 花台,全筆移轉
RPQNMLMJQHIGFAE67DA,27,10.78,見使用執照,鋼筋混凝土造,85年5月6日,十二層,,持分移轉
RPQNMLLKQHIGFGE38EA,20,113.18,店舖、住宅、樓梯間,鋼筋混凝土造,92年10月5日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPSNMLOJQHIGFGE68DA,41,73.54,住家用,鋼筋混凝土造,71年2月24日,五層,三層,全筆移轉
RPOOMLKKQHIGFJE38DA,29,24.02,住家用,鋼筋混凝土造,83年7月18日,十二層,八層 陽台,全筆移轉
RPOOMLKKQHIGFJE38DA,29,6.92,門廳，防空避難室，停車空間，水箱，電樓梯間，機械室,鋼筋混凝土造,83年7月18日,十二層,,持分移轉
RPOOMLPKQHIGFFE48DA,28,185.83,住家用,鋼筋混凝土造,84年6月10日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPSNMLSJQHIGFLE96DA,48,114.31,店舖．住宅,加強磚造,64年5月29日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLOKQHIGFEE28DA,44,77.13,,鋼筋混凝土造,68年2月28日,四層,四層,全筆移轉
RPQNMLLKQHIGFBE87EA,42,45.13,辦公室,鋼筋混凝土造,70年9月11日,十二層,四層 陽台,全筆移轉
RPQNMLLKQHIGFBE87EA,42,9.15,,鋼筋混凝土造,70年9月11日,十二層,,持分移轉
RPPNMLOKQHIGFCE18EA,26,195.01,住商用,鋼筋混凝土造,86年3月19日,十二層,一層 二層 三層 陽台 露台,全筆移轉
RPPNMLOKQHIGFCE18EA,26,71.64,共有部份,鋼筋混凝土造,86年3月19日,十二層,,持分移轉
RPTNMLOKQHIGFLE76DA,42,64.87,住家用,鋼筋混凝土造,70年12月21日,五層,三層,全筆移轉
RPUNMLNJQHIGFAE18DA,10,84.53,住家用,鋼筋混凝土造,102年4月9日,二十四層,二十四層 陽台 雨遮,持分移轉
RPUNMLNJQHIGFAE18DA,10,54.14,本共有部分之項目有樓梯間、防空避難室兼停車空間、騎樓兼有頂蓋人行步道、有頂蓋人行步道、門廊、出入口緩衝空間、防災中心、管委會使用空間、車道、中繼室、水箱、機械室等１２項。,鋼筋混凝土造,102年4月9日,二十四層,,持分移轉
RPSNMLOKQHIGFEE58DA,31,103.01,住家用,鋼筋混凝土造,81年12月28日,八層,六層 陽台 電梯樓梯間 花台 見使用執照,全筆移轉
RPSNMLOKQHIGFEE58DA,31,26.38,見使用執照,鋼筋混凝土造,81年12月28日,八層,,持分移轉
RPWNMLOKQHIGFEE98DA,28,70.65,住家用,鋼筋混凝土造,84年10月20日,二十四層,十六層 陽台 雨遮,全筆移轉
RPWNMLOKQHIGFEE98DA,28,22.06,見使用執照,鋼筋混凝土造,84年10月20日,二十四層,,持分移轉
RPPOMLRKQHIGFFE78DA,27,25.07,住家用,鋼筋混凝土造,86年1月15日,十三層,四層 陽台 花台,全筆移轉
RPPOMLRKQHIGFFE78DA,27,13.88,共有部份,鋼筋混凝土造,86年1月15日,十三層,,持分移轉
RPUNMLQKQHIGFEE98DA,12,104.64,住家用,鋼筋混凝土造,100年9月16日,十三層,十二層 陽台 雨遮,全筆移轉
RPUNMLQKQHIGFEE98DA,12,59.45,本共有部分之項目有樓梯間、機械室、水箱、停車空間兼避難室、電信機房、公共服務空間、門廳、門廊、頂蓋型開放空間等９項。,鋼筋混凝土造,100年9月16日,十三層,,持分移轉
RPVOMLLKQHIGFDE58DA,27,58.95,住家用,鋼筋混凝土造,85年7月19日,二十四層,十一層 陽台 雨遮,全筆移轉
RPOQMLPKQHIGFEE58DA,1,84.46,見其它登記事項,鋼筋混凝土,111年5月12日,十五層,三層 陽台,全筆移轉
RPVOMLLKQHIGFDE58DA,27,17.21,見使用執照,鋼筋混凝土造,85年7月19日,二十四層,,持分移轉
RPOQMLPKQHIGFEE58DA,1,61.39,本共有部分之項目有防空避難室兼停車空間、梯間、公共服務空間、門廳兼梯廳、門廊、車道、樓梯間、水箱、機械室等９項,鋼筋混凝土,111年5月12日,十五層,,持分移轉
RPPNMLQKQHIGFAE18EA,40,36.68,,鋼筋混凝土造,72年2月23日,十二層,十一層,全筆移轉
RPPNMLQKQHIGFAE18EA,40,8.81,,鋼筋混凝土造,72年2月23日,十二層,,持分移轉
