編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLSJQHIGFCJ86EA,55,194.95,住家用,加強磚造,58年1月27日,三層,一層 二層,全筆移轉
RPPNMLOKQHIGFBJ58EA,8,66.10,辦公室,鋼筋混凝土造,104年6月4日,十層,七層 陽台,全筆移轉
RPPNMLOKQHIGFBJ58EA,8,45.48,本共有部分之項目有防空避難室兼停車空間等一項。,鋼筋混凝土造,104年6月4日,十層,,持分移轉
RPPNMLOKQHIGFBJ58EA,8,24.45,本共有部分之項目有樓梯間、水箱、機房等三項。,鋼筋混凝土造,104年6月4日,十層,,持分移轉
RPSNMLNJQHIGFDJ78DA,31,3.07,樓梯間．突出物．水塔,鋼筋混凝土造,81年4月22日,五層,,持分移轉
RPSNMLNJQHIGFDJ78DA,31,5.11,樓梯間．走道,鋼筋混凝土造,81年4月22日,五層,,持分移轉
RPSNMLNJQHIGFDJ78DA,31,24.80,住家用,鋼筋混凝土造,81年4月22日,五層,五層 陽台,全筆移轉
RPXNMLPKQHIGFBJ76DA,23,19.63,住家用,鋼筋混凝土造,89年9月6日,六層,四層 陽台,全筆移轉
RPXNMLPKQHIGFBJ76DA,23,5.92,共用部分,鋼筋混凝土造,89年9月6日,六層,,持分移轉
RPXNMLPKQHIGFBJ76DA,23,5.07,共用部分,鋼筋混凝土造,89年9月6日,六層,,持分移轉
RPWNMLOKQHIGFCJ66DA,30,190.20,住家用,鋼筋混凝土造,82年5月10日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPPNMLLLQHIGFBJ38EA,,167.13,住家用,鋼筋混凝土造,,三層,一層 二層 三層 騎樓,全筆移轉
RPPPMLSKQHIGFCJ56DA,5,86.20,集合住宅,鋼筋混凝土造,107年3月23日,十層,三層 陽台,全筆移轉
RPPPMLSKQHIGFCJ56DA,5,83.27,本共有部分之項目有停車空間、管委會、梯間、水箱、機械室等５項,鋼筋混凝土造,107年3月23日,十層,,持分移轉
RPXOMLSKQHIGFBJ17DA,3,217.33,見其他登記事項,鋼筋混凝土造,109年8月13日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPPNMLNLQHIGFBJ58EA,,87.78,集合住宅,鋼筋混凝土造,112年5月25日,十五層,二層 陽台,全筆移轉
RPPNMLNLQHIGFBJ58EA,,72.99,本共有部分之項目有停車空間、汙水雨水機房、消防泵浦室、蓄水池、梯間、發電機室、台電配電場所、電信室、集合住宅（附屬管委會使用空間、垃圾處理空間）、集合住宅（附屬公設、梯間）、機械室、水箱等十二項。,鋼筋混凝土造,112年5月25日,十五層,,持分移轉
RPQNMLNLQHIGFBJ68EA,28,66.16,住家用,鋼筋混凝土造,84年11月23日,六層,一層 平台,全筆移轉
RPQNMLNLQHIGFBJ68EA,28,12.10,共用部分,鋼筋混凝土造,84年11月23日,六層,,持分移轉
RPQNMLNLQHIGFBJ68EA,28,24.00,共用部分,鋼筋混凝土造,84年11月23日,六層,,持分移轉
RPRNMLKLQHIGFDJ58DA,,181.78,集合住宅、梯間,鋼筋混凝土造,112年5月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLOLQHIGFBJ88EA,32,227.60,住家用,鋼筋混凝土造,80年9月27日,五層,一層 二層 三層 四層 五層 陽台 平台,全筆移轉
RPPNMLOLQHIGFBJ68EA,7,.28,商業用,鋼筋混凝土造,105年9月21日,二十一層,一層 見其他登記事項,持分移轉
RPPNMLOLQHIGFBJ68EA,7,62.86,住家用,鋼筋混凝土造,105年9月21日,二十一層,十三層 陽台 雨遮,全筆移轉
RPPNMLOLQHIGFBJ68EA,7,.14,本共有部分之項目有防空避難室兼停車空間、排煙室、緊急昇降機、門廳、外廊、環保資源室、防災中心、梯廳、梯間、樓梯間、機械室、消防機房、水箱、楊水泵機房、汙水機房、消防中繼水箱、消防中繼機房、緊急發電機房、電信機房、景觀機房、台電配電室、機電機房、電梯等二十三項。,鋼筋混凝土造,105年9月21日,二十一層,,持分移轉
RPPNMLOLQHIGFBJ68EA,7,65.15,本共有部分之項目有防空避難室兼停車空間、排煙室、緊急昇降機、門廳、外廊、環保資源室、防災中心、梯廳、梯間、樓梯間、機械室、消防機房、水箱、楊水泵機房、汙水機房、消防中繼水箱、消防中繼機房、緊急發電機房、電信機房、景觀機房、台電配電室、機電機房、電梯等二十三項。,鋼筋混凝土造,105年9月21日,二十一層,,持分移轉
RPUNMLKLQHIGFDJ88DA,,206.04,集合住宅、梯間,鋼筋混凝土造,112年5月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPTNMLKLQHIGFDJ78DA,,181.78,集合住宅、梯間,鋼筋混凝土造,112年5月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLKLQHIGFDJ98DA,,174.54,集合住宅、梯間,鋼筋混凝土造,112年5月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPWNMLKLQHIGFDJ09DA,,174.54,集合住宅、梯間,鋼筋混凝土造,112年5月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPSNMLSJQHIGFCJ56DA,,76.93,住家用,鋼筋混凝土造,,六層,四層 陽台,全筆移轉
RPSNMLSJQHIGFCJ56DA,,10.26,共用部分,鋼筋混凝土造,,六層,,持分移轉
RPUNMLOLQHIGFBJ09DA,28,5.14,管理中心,鋼筋混凝土造,84年10月19日,五層,一層 平台,持分移轉
RPSNMLSJQHIGFCJ56DA,,17.29,住家用,鋼筋混凝土造,,六層,,持分移轉
RPUNMLOLQHIGFBJ09DA,28,188.38,住家用,鋼筋混凝土造,84年10月19日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPUNMLOLQHIGFBJ09DA,28,36.02,共用部分,鋼筋混凝土造,84年10月19日,五層,,持分移轉
RPXNMLKKQHIGFDJ09DA,31,3.07,樓梯間．突出物．水塔,鋼筋混凝土造,81年4月22日,五層,,持分移轉
