編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLRKQHIGFAX87DA,19,185.52,住家用,鋼筋混凝土造,93年11月9日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPUNMLKKQHIGFAX37EA,37,126.09,住家用,鋼筋混凝土加強磚造,75年8月3日,二層,一層 二層,全筆移轉
RPPNMLRKQHIGFAX47DA,29,172.99,農舍,鋼筋混凝土造,83年8月2日,三層,一層 二層 三層 見其他登記事項,持分移轉
RPPNMLPLQHIGFAX37DA,38,96.00,住家用,鋼筋混凝土加強磚造,75年1月13日,二層,一層 二層 電梯樓梯間,全筆移轉
RPUNMLKMQHIGFAX57EA,45,85.82,住家用,鋼筋混凝土加強磚造,67年2月18日,二層,一層 二層 電梯樓梯間,全筆移轉
RPTNMLKLPHIGFAX17DA,43,103.32,住家用,鋼筋混凝土加強磚造,69年4月1日,二層,一層 二層 電梯樓梯間,全筆移轉
RPTNMLTKPHIGFAX97DA,30,111.74,住家用,鋼筋混凝土造,82年1月13日,七層,七層,全筆移轉
RPTNMLTKPHIGFAX97DA,30,39.45,住家用,鋼筋混凝土造,82年1月13日,七層,,持分移轉
RPRNMLOJQHIGFAX27DA,,49.52,住商用,鋼筋混凝土加強磚造,55年12月0日,三層,一層 二層 三層,持分移轉
RPPNMLTJQHIGFAX57DA,46,151.12,住家用,鋼筋混凝土加強磚造,67年1月1日,二層,一層 二層 電梯樓梯間,全筆移轉
RPSNMLKLPHIGFAX07DA,37,120.14,住家用,鋼筋混凝土加強磚造,76年1月19日,二層,一層 二層 電梯樓梯間 夾層,全筆移轉
RPTNMLSJQHIGFAX87DA,33,81.60,住家用,鋼筋混凝土加強磚造,79年12月1日,二層,一層 二層,全筆移轉
RPSNMLTJQHIGFAX87DA,,18.76,戲院,鋼筋混凝土加強空心磚造,59年0月0日,二層,一層 二層 變電室 地下層,持分移轉
RPTNMLQKQHIGFAX77DA,46,118.67,住商用,鋼筋混凝土加強磚造,66年7月8日,三層,一層 二層 三層 電梯樓梯間 地下層,全筆移轉
RPQNMLLJPHIGFAX76DA,,303.81,住家用,鋼筋混凝土造,112年3月7日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項,全筆移轉
RPUNMLKLPHIGFAX27DA,4,62.12,集合住宅,鋼筋混凝土造,108年5月22日,五層,四層 見其他登記事項,全筆移轉
RPUNMLKLPHIGFAX27DA,4,20.98,共用部份,鋼筋混凝土造,108年5月22日,五層,,持分移轉
RPSNMLRKQHIGFAX77DA,39,27.27,集合住宅,鋼筋混凝土造,73年6月29日,五層,二層,持分移轉
RPSNMLRKQHIGFAX77DA,39,.10,集合住宅,鋼筋混凝土造,73年6月29日,五層,一層,持分移轉
RPQNMLSKQHIGFAX67DA,17,112.45,集合住宅,鋼筋混凝土造,95年7月10日,十四層,十一層 陽台,全筆移轉
RPQNMLSKQHIGFAX67DA,17,71.25,共用部份,鋼筋混凝土造,95年7月10日,十四層,,持分移轉
RPRNMLLKQHIGFAX07DA,,9.25,住家用,造,,一層,一層 儲藏室 見其他登記事項,持分移轉
RPRNMLRKOHIGFAX47DA,4,196.91,住家用,鋼筋混凝土造,108年4月11日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLNJPHIGFAX86DA,1,49.79,集合住宅,鋼筋混凝土造,111年10月18日,五層,三層 見其他登記事項,全筆移轉
RPPNMLNJPHIGFAX86DA,1,15.30,共用部份,鋼筋混凝土造,111年10月18日,五層,,持分移轉
RPRNMLNJPHIGFAX07DA,34,143.41,住家用,鋼筋混凝土加強磚造,78年8月23日,二層,一層 二層 電梯樓梯間,全筆移轉
RPSNMLPJPHIGFAX37DA,4,157.14,住家用,鋼筋混凝土造,108年4月1日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPTNMLRKOHIGFAX67DA,43,103.02,住家用,鋼筋混凝土加強磚造,69年5月14日,二層,一層 二層 電梯樓梯間,全筆移轉
RPTNMLRJPHIGFAX67DA,45,80.58,住家用,鋼筋混凝土加強磚造,67年12月1日,一層,一層,全筆移轉
RPVNMLLKPHIGFAX37DA,30,138.15,住家用,鋼筋混凝土造,82年7月19日,五層,三層 陽台,全筆移轉
RPVNMLLKPHIGFAX37DA,30,24.56,住家用,鋼筋混凝土造,82年7月19日,五層,,持分移轉
RPXNMLQJPHIGFAX97DA,,324.67,住家用,鋼筋混凝土造,112年5月2日,五層,一層 二層 三層 四層 五層 見其他登記事項 見其他登記事項,全筆移轉
RPSNMLNJPHIGFAX27EA,28,145.71,住家用,鋼筋混凝土加強磚造,84年10月27日,二層,一層 二層 電梯樓梯間 見其他登記事項,全筆移轉
RPOOMLQJPHIGFAX17DA,,324.67,住家用,鋼筋混凝土造,112年5月2日,五層,一層 二層 三層 四層 五層 見其他登記事項 見其他登記事項,全筆移轉
RPPNMLTKPHIGFAX57DA,5,511.89,住家用,鋼筋混凝土造,107年11月28日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPPNMLQKOHIGFAX17DA,8,296.28,住家用,鋼筋混凝土造,104年10月5日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPUNMLMJQHIGFAX37DA,47,54.56,住家用,鋼筋混凝土加強空心磚造,64年12月19日,二層,一層 二層,全筆移轉
RPSNMLLMPHIGFAX27DA,1,49.79,集合住宅,鋼筋混凝土造,111年10月18日,五層,四層 見其他登記事項,全筆移轉
RPSNMLLMPHIGFAX27DA,1,15.30,共用部份,鋼筋混凝土造,111年10月18日,五層,,持分移轉
RPWNMLOJPHIGFAX67DA,1,269.53,住家用,鋼筋混凝土造,111年5月17日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPTNMLOKPHIGFAX47DA,17,106.29,集合住宅,鋼筋混凝土造,95年7月10日,十四層,六層 陽台,全筆移轉
RPTNMLOKPHIGFAX47DA,17,67.26,共用部份,鋼筋混凝土造,95年7月10日,十四層,,持分移轉
RPRNMLLMNHIGFAX96DA,42,78.98,住家用,鋼筋混凝土加強磚造,70年2月16日,二層,一層 二層 電梯樓梯間,全筆移轉
RPWNMLOKOHIGFAX67DA,28,81.02,集合住宅,鋼筋混凝土造,84年1月19日,五層,一層,全筆移轉
RPWNMLOKOHIGFAX67DA,28,13.04,見其他登記事項,鋼筋混凝土造,84年1月19日,五層,,持分移轉
RPPNMLPKOHIGFAX07DA,,29.15,住家用,造,2年0月0日,一層,一層,持分移轉
RPPNMLOKOHIGFAX96DA,,22.56,住家用,造,8年0月0日,一層,一層,全筆移轉
RPRNMLKMOHIGFAX96DA,1,303.00,住家用,鋼筋混凝土造,111年1月10日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPTNMLRLOHIGFAX77DA,2,227.61,住家用,鋼筋混凝土造,110年1月19日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPSNMLOJPHIGFAX27DA,,1.84,住家用,造,,一層,一層,持分移轉
RPXNMLPJPHIGFAX87DA,46,74.04,住家用,鋼筋混凝土加強磚造,66年10月4日,二層,一層 二層 電梯樓梯間,全筆移轉
RPPNMLKMNHIGFAX66DA,2,220.34,住家用,鋼筋混凝土造,110年10月29日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPSNMLTLNHIGFAX77DA,51,74.62,住家用,鋼筋混凝土加強空心磚造,61年3月15日,二層,一層 二層,全筆移轉
RPXNMLLKPHIGFAX57DA,32,60.58,住家用,鋼筋混凝土加強磚造,80年11月18日,二層,一層 二層,持分移轉
RPXNMLMKNHIGFAX47DA,6,79.50,集合住宅,鋼筋混凝土造,106年3月28日,十層,五層 見其他登記事項,全筆移轉
RPXNMLMKNHIGFAX47DA,6,54.71,共同使用,鋼筋混凝土造,106年3月28日,十層,,持分移轉
RPPNMLQJPHIGFAX17DA,,11.20,住家用,造,8年0月0日,一層,一層,持分移轉
RPPNMLQJPHIGFAX17DA,,22.40,住家用,造,8年0月0日,一層,一層,持分移轉
RPVNMLQJPHIGFAX77DA,,22.40,住家用,造,8年0月0日,一層,一層,持分移轉
SPVNMLQJPHIGFAX87DA,,22.40,住家用,造,8年0月0日,一層,一層,持分移轉
RPUNMLOKPHIGFAX57DA,39,149.23,住家用,鋼筋混凝土加強磚造,73年8月13日,二層,一層 二層 電梯樓梯間 夾層,全筆移轉
RPPNMLKLPHIGFAX76DA,54,138.90,住商用,加強磚造,58年3月27日,二層,一層 二層 見其他登記事項,全筆移轉
RPRNMLLJOHIGFAX76DA,27,183.19,住家用,鋼筋混凝土造,84年12月30日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPQNMLLMPHIGFAX07DA,,266.12,住家用,鋼筋混凝土造,112年3月16日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項,全筆移轉
RPSNMLLLOHIGFAX07DA,3,248.26,住家用,鋼筋混凝土造,109年7月9日,三層,一層 二層 三層 見其他登記事項,全筆移轉
