編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSWMLRKPHIGFBH07DA,14,63.05,住家用,鋼筋混凝土造,98年6月29日,二十一層,十六層 陽台,全筆移轉
RPSWMLRKPHIGFBH07DA,14,2.54,共有部份,鋼筋混凝土造,98年6月29日,二十二層,,持分移轉
RPWNMLSJQHIGFAH66EA,28,25.62,共有部份,鋼筋混凝土造,84年9月2日,八層,,持分移轉
RPSWMLRKPHIGFBH07DA,14,2.98,共有部份,鋼筋混凝土造,98年6月29日,二十一層,,持分移轉
RPSWMLRKPHIGFBH07DA,14,11.98,共有部份,鋼筋混凝土造,98年6月29日,二十一層,,持分移轉
RPSWMLRKPHIGFBH07DA,14,2.04,共有部份,鋼筋混凝土造,98年6月29日,二十二層,,持分移轉
RPPPMLSJQHIGFBH78DA,6,64.40,店舖,鋼筋混凝土造,106年5月9日,十五層,一層 陽台,全筆移轉
RPPPMLSJQHIGFBH78DA,6,64.75,本共有部分之項目有：停車空間兼用防空避難室、消防泵浦室、汙水雨水機房、蓄水池、梯間、停車空間、發電機房、電信室、台電配電場所、水景機房、公共服務空間、垃圾冷藏室、車道、水箱、機械室、排煙室、梯廳、梯廳兼排煙室、門廳、宅配室及陽台等二十一項。,鋼筋混凝土造,106年5月9日,十五層,,持分移轉
RPPOMLLJQHIGFHH58DA,18,17.07,住家用,鋼筋混凝土造,94年12月24日,六層,六層 陽台 雨遮,全筆移轉
RPPOMLLJQHIGFHH58DA,18,11.83,共有部份,鋼筋混凝土造,94年12月24日,六層,,持分移轉
RPQOMLMJQHIGFAH08DA,4,70.36,住家用,鋼筋混凝土造,108年10月15日,十五層,六層 陽台,全筆移轉
RPQOMLMJQHIGFAH08DA,4,59.15,停車空間、梯間、污水及雨水機房、蓄水池、消防泵浦室、機房、發電機室、防空避難室兼停車空間、垃圾處理室、電信室、水景機房、台電配電場所、附屬管委會使用空間、車道、水箱、附屬梯間、管理室等項。,鋼筋混凝土造,108年10月15日,十五層,,持分移轉
RPPNMLLKQHIGFCH18EA,11,369.12,見其他登記事項,鋼筋混凝土造,101年7月16日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQPMLOKQHIGFDH78DA,6,63.87,集合住宅,鋼筋混凝土造,106年8月2日,十五層,三層 陽台 雨遮,全筆移轉
RPQPMLOKQHIGFDH78DA,6,59.75,本共有部分之項目有附屬管理室、防空避難室兼停車空間、蓄水池、消防泵浦室、污水處理設備、發電機房、梯間、台電配電場所、水循環設備、電信室、垃圾處理空間、公共服務空間、門廊、水箱、機房、雨水機房等１７項,鋼筋混凝土造,106年8月2日,十五層,,持分移轉
RPWPMLOJQHIGFBH09DA,31,27.49,住家用,鋼筋混凝土造,81年12月11日,十二層,十二層 陽台,全筆移轉
RPWPMLOJQHIGFBH09DA,31,5.86,共有部份,鋼筋混凝土造,81年12月11日,十二層,,持分移轉
RPWPMLOJQHIGFBH09DA,31,3.63,共有部份,鋼筋混凝土造,81年12月11日,十二層,,持分移轉
RPXNMLTJQHIGFAH76DA,28,32.16,住家用,鋼筋混凝土造,84年8月8日,二十層,四層,全筆移轉
RPXNMLTJQHIGFAH76DA,28,14.07,共有部份,鋼筋混凝土造,84年8月8日,二十層,,持分移轉
RPOPMLRJQHIGFBH58DA,7,66.86,住家用,鋼筋混凝土造,105年3月5日,五層,五層 陽台,全筆移轉
RPOPMLRJQHIGFBH58DA,7,5.11,本共有部分項目為：停車空間,鋼筋混凝土造,105年3月5日,五層,,持分移轉
RPOPMLRJQHIGFBH58DA,7,9.28,本共有部分項目為：樓梯間,鋼筋混凝土造,105年3月5日,五層,,持分移轉
RPXOMLTJQHIGFDH17DA,7,84.44,住家用,鋼筋混凝土造,105年11月8日,十四層,六層 陽台 雨遮,全筆移轉
RPXOMLTJQHIGFDH17DA,7,21.98,集合住宅、集合住宅（附屬機房、水箱）,鋼筋混凝土造,105年11月8日,十四層,,持分移轉
RPXOMLTJQHIGFDH17DA,7,57.56,本共有部分之項目有集合住宅、集合住宅（附屬大廳（管委會使用空間））、（附屬開放空間、公共服務空間、車道、防空避難室、停車空間）等８項,鋼筋混凝土造,105年11月8日,十四層,,持分移轉
RPOQMLSJQHIGFAH68DA,43,27.08,住家用,鋼筋混凝土造,69年10月17日,七層,六層,全筆移轉
RPOQMLSJQHIGFAH68DA,43,8.06,共有部份,鋼筋混凝土造,69年10月17日,七層,,持分移轉
RPUNMLOKQHIGFGH66DA,42,91.39,住家用,鋼筋混凝土造,70年12月30日,四層,二層,全筆移轉
RPVNMLLKQHIGFFH98DA,51,35.41,住家用,加強磚造,61年4月25日,二層,一層 二層,持分移轉
RPOSMLSJQHIGFAH88DA,23,.02,警衛室,鋼筋混凝土造,89年8月15日,九層,一層,持分移轉
RPOSMLSJQHIGFAH88DA,23,71.88,住家用,鋼筋混凝土造,89年8月15日,九層,一層 陽台,全筆移轉
RPOSMLSJQHIGFAH88DA,23,27.73,共有部份,鋼筋混凝土造,89年8月15日,九層,,持分移轉
RPOSMLSJQHIGFAH88DA,23,24.48,共有部份,鋼筋混凝土造,89年8月15日,九層,,持分移轉
RPWNMLOKQHIGFHH96DA,2,23.76,共有部分項目：防空避難室兼停車空間、停車空間、台電配電場所、儲藏室等項。,鋼筋混凝土造,110年11月19日,二十四層,,持分移轉
RPVNMLOKQHIGFHH86DA,2,81.49,集合住宅,鋼筋混凝土造,110年11月19日,二十四層,十層 陽台 雨遮,全筆移轉
RPVNMLOKQHIGFHH86DA,2,23.12,共有部分項目：管委會使用空間、儲藏室、梯間、消防水箱、機房、水箱等項。,鋼筋混凝土造,110年11月19日,二十四層,,持分移轉
RPVNMLOKQHIGFHH86DA,2,40.35,共有部分項目：防空避難室兼停車空間、停車空間、台電配電場所、儲藏室等項。,鋼筋混凝土造,110年11月19日,二十四層,,持分移轉
RPOQMLSJQHIGFCH88DA,3,34.61,一般服務業,鋼筋混凝土造,109年11月4日,十五層,三層 陽台,全筆移轉
RPOQMLSJQHIGFCH88DA,3,21.20,共有部分：停車空間、防空避難室兼停車空間、管理委員會使用空間、梯間、機械室、消防水箱、水箱,鋼筋混凝土造,109年11月4日,十五層,,持分移轉
RPQNMLRJQHIGFGH09DA,30,92.27,住家用,鋼筋混凝土造,82年7月23日,七層,七層 陽台 花台,全筆移轉
RPQNMLRJQHIGFGH09DA,30,14.35,共有部份,鋼筋混凝土造,82年7月23日,七層,,持分移轉
RPUQMLSJQHIGFAH66DA,25,129.52,人行道．店舖．住宅,鋼筋混凝土造,87年5月13日,八層,一層 二層 陽台 騎樓,全筆移轉
RPUQMLSJQHIGFAH66DA,25,69.22,共有部份,鋼筋混凝土造,87年5月13日,八層,,持分移轉
RPUQMLSJQHIGFAH66DA,25,9.91,共有部份,鋼筋混凝土造,87年5月13日,八層,,持分移轉
RPUQMLSJQHIGFAH66DA,25,11.35,共有部份,鋼筋混凝土造,87年5月13日,八層,,持分移轉
